id_user,hash_user,language_l1,language_l2,gender,age,accent,n_sensitive,n_sample
id00406,21904e51db8e95f67c21dba6d4dbc96e58c011bc5f2d2771677edb0fab26647110df5f52b98d9f9eb28c0d5a177999837853d2f6009db17e77f90c9ccf739264,Spanish,ca,male,sixties,ca_central,3,44
id00381,6c5ce9ed69e407aba9e4f57b0d87d98c9bdc0f5863b409ef583c6e3721ed1b9124a0a45a60105a74a7056a9876a4510a041bfc7e610cba0d29d863fcb57798fc,Spanish,es,male,fourties,es_nortepeninsular,3,48
id00580,23c92a4c86f521a1aadad987df73a7b7edb23e085f1bf0e30a2140c1028c0693ba58e34178456a01f91bdf0abf68a539ede1b0979e2a9f08582b805e0855633f,Spanish,ca,male,fourties,ca_central,3,24
id00611,2f89868055e87dea5d3db4f001d56cf7e7e6311811e023637bf360c8d9d051f0dcd63b90694c4e0c14f32e6db00e7e47bccdbefc50b54858d02b23c007ffe80c,Spanish,es,male,thirties,es_rioplatense,3,22
id00218,14e36c335479799d9eb3e36b8e17f7d375d3e77f71b91a0704434539abd7e77296d957169e139f3531d552b6976bed6adb33d2dda2de25c3aa09b5706198b362,Spanish,ba,male,thirties,nan,2,107
id00740,4b9c495fa9def492ac28e05349ef88c43cfc82f94be36ea1d51392f96babd013513dca4e29f8b093572a579c05941e03e915245958d798b09d6ed8b1c3428d5a,Spanish,ca,male,fifties,ca_central,3,15
id00505,c3fa999d9ffe99bd7a481fc725e9aabae899681a2043ce06ce937b67645a3b1ff27a2f176d72b48505d617dea2bc299693e69c45edae2b21f9f385a363659c29,Spanish,es,male,twenties,es_rioplatense,3,29
id00791,d29f2bd8138f0736e5ce56f64fa2bd9842d060e9c2e7a51f5f91927913c80f926ff7d51f0ea0dc5520aa30244fe17c4e980aed730bbc369d9a780e53c09f1668,Spanish,ca,male,twenties,nan,2,15
id00083,5c1dd7dfedcadf9313d8d4471eb555530ee14d61cc7d5a98b65e3c2e70736470b4d82ae5e270d221db584db2d7dde26908902e854341d178f93830b81295445a,Spanish,ba,male,fourties,ba_mendebalekoa,3,269
id00865,d85a2761c0bfe0f4bf8e6f49a1a08c8142af83576623b2153e53e3431688925c5dac19d59be634d04e49c91cb825761563743b7e9e2364658ed67bc7a3a53af1,Spanish,es,male,thirties,es_rioplatense,3,11
id00184,b029459c5b12d0e8158143a745d157d828accfd303d77c4c0a64f802abf769798c49dd95b6f6b92f60e4c81d7ad705b9fb951f90209f5202f8f89270839bb088,Spanish,ba,male,twenties,ba_erdialdekoa_nafarra,3,134
id00823,b317cca5bba171dc0621be8d58ada953bf307987375872050ecca18117e98c1f237111fb54435203bac97e4f8c0e71521725fa64b2b4dc767f2631b914b1a7ab,Spanish,ca,male,fifties,ca_other,3,14
id00105,22d8793b1ce7e4c879abc7732e408172cd78a0244566dacacf6ae938e9d1a0866b053f15d831107640e80211ce72e471af1c58b12e36aa857703371e62e92dce,Spanish,"es,ba",male,thirties,es_nortepeninsular,3,216
id00503,dac608572d54ba8977d2421ed51482b6c938b820ba2b7c58a629b53c7d94474c212029cb5a90a28102f2be296564ffc720130a9af5a05572f82f08df4cd48b77,Spanish,ca,male,twenties,ca_central,3,29
id00544,240a0879db0582da28f17cf0c3f143f3452f11654ac2e7f7dd24270becd5e7e586aec42bc32824707bf06d3f91aa34dd31694d10f76afe9d58b793e5579e4442,Spanish,ba,male,twenties,nan,2,26
id01374,dd5943192dd95d7bd6e59361a4f1b46add93a1b537740ecf4a12213cc47ff3192e745c74b251e931b6b0713f187e3d2544e0f4efcb145b42b290d714e25122ea,Spanish,es,male,fourties,es_mexicano,3,3
id00049,7d16169eb862e3221019f8a18b5db05c4c6b4794cb4113bdf4d0fb6134bada5b4cf06d4927b8e8dfaa7aaf69deb9785ec26657ff5c4ed4e3900266255b9dbdef,Spanish,ca,male,twenties,ca_central,3,418
id00548,b356806eb71f10f9ecd97ef58cc23515a1096dbe1d4bb06dcba65ece64dd7f0e3a44fc1a2ddad8db21277a35762b71b739124eb070c8c9343a72850595d191dc,Spanish,ba,male,twenties,nan,2,25
id01135,47d08a162055906056c71957974d5ae33e445107784c684b5077f3dbf06db36ec3c8388a54e7b0171d11daf21c565cedeea8ea57b05b14f5f5e419c9b26784a3,Spanish,es,male,thirties,es_mexicano,3,5
id01018,0eb5ea6e20832c7f986002e6555ed648f0e7347d9305f1c6408f4f5fce32273f0eba13d148ffffdf4544b21f610647a923b7f7ad85ce4ee8de23288633867d77,Spanish,ca,male,twenties,ca_central,3,9
id00097,eb21b362a26fd19e550eafe72fdb4dd227a728bd19ebcc774a9bcc5249e33733d24f2ae809889b8180427454fffea4586d7834c7ddc4f68be998062fe6335d2b,Spanish,ca,male,fifties,ca_central,3,232
id01116,72dfc5c3150eedefda1e5a8859558d5b7e038af2298ab79323663083e889da545bbcb182754ca89a5212ea887cd6e861fcc7df40e00d3578a8ff7cce70282c06,Spanish,ca,male,fifties,ca_central,3,7
id01297,e6f57bda4c566d8835ad3671d0c2fb1567b84d9d5d485f2fd7ac4a140871e7160d230b26832fafe295b276d95346057fe011b256f31ac4e9fdecced61227f709,Spanish,ca,male,fourties,ca_central,3,5
id01170,e827161f57bebaba50b7be69da795ea6a30401f851e2da235c5755fc25acb0a69eccbeaa018ea8e54d6e85bc71c229bd0c62dce5f536e726038e3471027d59d1,Spanish,es,male,thirties,es_centrosurpeninsular,3,5
id00456,40f526230b4b8b970f6f481a38fc4450450267423020b2eb842d3e2900d2f649d602946b725d040b20cc21333919b2c1a964eda71adc73f868b7b66f0b481af1,Spanish,ca,male,sixties,ca_central,3,34
id00679,ebc819c76585677afada532a7d519259a2eade581c8e0e664570b33626be253a0fa6c8d51729b16bf66b32370a09781c7aeebd41c5226208d636d44fdb2966b3,Spanish,ca,male,twenties,ca_northwestern,3,19
id00986,90a2539a7010c22f8d1379231f2b3e5829a0e645060d823d4421f270950a0c5be5a4c17dec76306c383f14de9ce8360149cc679dd60a951807e7650edf6d2bd3,Spanish,ca,male,fourties,nan,2,10
id01242,15ec14e186402553a3ea38a2e11a2c29d19fd2040855d7879de9554f8fa37eef7ac7b9784717cc0befb4624fbf970b7e5bd2d1978dff501cb5b77492203132ef,Spanish,es,male,twenties,es_chileno,3,5
id00745,0674c0f0b6f4294035573da3586fd64fc7e8f7ddc2b6ed0720ba18cb2a8311ea8e7a05ceaac2aa924c0d4df46efeb3edd842d8a13c8f11bfecafb21bab7e01b5,Spanish,es,male,thirties,nan,2,15
id00034,464d9ac63f7958200bc09a141171355bf4f3631d66dc4bbfabd497619a8f055c034c0752987944b2102e02d4b435bcd3ce0527962871112049e1d26865b776e9,Spanish,ca,male,fifties,ca_central,3,528
id01024,70a065af8e360d2963b6d991319f572f1cc31498deb826478b026685f54a3cfc513ce7d0b10502ba916cb140c71e0cbead7b7a11e19348660d52db9cb89374c4,Spanish,es,male,thirties,nan,2,9
id00529,7f1195d008f6d8cd8c036f1aaf607ae4bd0106a187a5ae712342c059ab6a97caa1c05ad7667f90aaf99620933c2d7689860c0adb8b7d7b8a67b57a5fe152c20d,Spanish,ca,male,fourties,ca_central,3,28
id00144,463e2ee84f0c6ee8719d76277057c22ee64fd784920925568ceba372aaf5a9126f6d8c18bf704a16dd729dfb9b77186009019d16479486e2e52451c0a8f97a86,Spanish,ba,male,twenties,ba_mendebalekoa,3,171
id00113,e85ee6f281b1d52b45e85d5c0c9ce265a8f003c1b53150b041f412bb4ba52e1809d34ac466f554ece5bbb672d8edf23451ece2976668db2881340bf71ab88a60,Spanish,ca,male,thirties,ca_central,3,203
id00467,cbd2a57a4799d95c736463f100f08d48f80b2030087cf72eb2be7aafae5356d345908fc09509cf8b3923986c7f59bd5fda0a4c6e5a76d4392032141185359c1d,Spanish,ca,male,thirties,ca_central,3,32
id00483,b8fe4288e746f64e1465f915b6251bf58cacbe28ef4ef5f56f129d903b6633daf85178061610c2e5d90d0a41fad1843b09f086fbb94092435483d70aef35c59a,Spanish,ba,male,thirties,ba_mendebalekoa,3,30
id01128,80bc413649b40de666133649155a82853231f175551f0852c514d79770e2fc7d44e6d84415224a598e044699850a020f1d3404420158ca416536db1afee6dd9c,Spanish,ca,male,seventies,ca_central,3,6
id00717,8231e4c93d6dd57465894c2dc3edc2423e65b254edb296d467e3f0c8112fc147af02363aea547fc622bad283af63670f59202983f5e63f84740c90d7704832ba,Spanish,es,male,twenties,nan,2,18
id01003,d742f3b90e371b73b59b1366ac376e3eaf0b626c794278c00f67452e4848955aa842d7ed4ade0e52050c6151286cefadb07868ea4109aa9a7e97bb78bb4662a2,Spanish,ca,male,fifties,ca_valencian,3,9
id00311,94c1a8bb61326deca36a157d68447a690fed3c901babe93d041a97747e77723aa556310ffec298dab6c3662e331809daf51f32ea6b2cedf928ffb00c7188870e,Spanish,ca,male,fifties,ca_central,3,64
id00886,159a7e1ab62d1c904059f3795fbae872eb3e064a71ba026622c6437c900cd093f83a8fe4364ec3eab9465d91fa1198bf8a7c6c3b9286b509b573cf9f747c119b,Spanish,ca,male,fifties,ca_central,3,10
id00881,c023b6c2e4094c5a66b5af92141b4b33fd5cc5f24a178e78bf0bee33ee5f44cf4f288bb9599b86b7439028eaf66e75d1f35f35206e856bb4312e5fe0bf1184dc,Spanish,ca,male,fifties,ca_central,3,10
id00387,e980a21a0b43ef9d086b331f74a3266e9b22019af172605ac168edb319cfbec607562be727e4a0de8944cdb853d32cde2c01a15cacf9976af86eed43c7136d94,Spanish,es,male,twenties,nan,2,47
id00903,450196a0fa85899068443a4ef8e89324fcc8f0fd3aa4da82d275a0324f6fb5329171f78e696fca6439fed8530d476f4c9e256d455f6c60467b8bf63900c18e69,Spanish,ba,male,twenties,ba_mendebalekoa,3,10
id01036,23048691d41fc86611245ee21474750cffff1bc618e0b29c287ec772220c0b80e60019ab39adefcb680550ed38a3d902ca5d505e8579d9df51c5834a5fd5b196,Spanish,ca,male,sixties,ca_central,3,9
id00614,9abd0305b65eb8a798df2bb6d46e1db72f6cb882f26d8b2d1baa78a2e4c8121d90fa175a4b3edbbf9ecf90c189ef1c263132edc59b41ab77bc58ce7424fb7474,Spanish,ca,male,thirties,ca_central,3,21
id01095,7d04f3464876f12049d0d79c7d397575f70f9b3395bec9181909ae30199a7a3ffaf98940e3ff2cf651cf56a8787bfba4eddc5483714cb27461a33fe4847b61c3,Spanish,ca,male,twenties,ca_valencian,3,8
id00820,c525ce339ac4cd4e03214fe70bf4be64f0bd24a0c75ea72d977a6c1d029a1fc1ca0720e8cf45ce5c88c7afd90cc6af1dfc0f1292dbb7cff828d672acd34e0138,Spanish,ba,male,thirties,ba_erdialdekoa_nafarra,3,14
id00864,1ed15d58f89abf1ffb5919439770db604e35e163867288def6c760b9a23611001c3e39828fde47014a0f52c508d04a3d39d56df0c5a4f4cdf21f1a46d0503746,Spanish,ba,male,sixties,ba_mendebalekoa,3,11
id00299,6304e7fca03514e5e44304f62a4c4785a5a1df529b5af979a89d21afe62acbcdccd9d5500a4b251e9d7ceb5d4c3cc1929d4d832e3f1aa47a433141805ffb4a80,Spanish,ca,male,fourties,ca_central,3,67
id00962,3ad477cfeba946ac86b62140825f7a580a638d9344895dc00f8b196ef2b8c6a206077b973bbeb49d5e7f44eda51764b37214344b8e978dd2efb7053698c5eb65,Spanish,es,male,fourties,es_rioplatense,3,10
id00686,4b07e94a1a9bef91be6c3313914c526964f2f6bc8b8ab051a3eb36d7bbd01ada34e72f8ffab94e497979cd516aa0b627d640e065cb6220b9f52c0ae255868177,Spanish,ca,male,thirties,ca_central,3,19
id00277,6e02ec7aaece8976f018c8a300596e442bba13f75bef9dada2d55e7bf03e766b6d84110db54630bb8391480b78104ef928e3105e01889bb168d018e8a4a831e6,Spanish,ca,male,thirties,ca_central,3,78
id00430,0f938372f6e2ecf969aed5974999d03c31cfe75c67de3edc2ecfd732710a3091c8bd01e8c2ade7cea648e5e8e33ef509ed61067fd53f777c34bf9f524c2408e4,Spanish,ba,male,thirties,ba_mendebalekoa,3,38
id00911,7b8d14a0adce493d5de578259dbf46c461ec279c6cc576366aa93ae076d9466f98b61e5fea478d31b64ca560d948bd6f330c84bd4bb96cd38736568ad495b95d,Spanish,ba,male,thirties,ba_erdialdekoa_nafarra,3,10
id01245,b82df54fb941722e8dfa77ea92ceebba13587ade652375b3594096c26f2ec9a126415faef1506b46fa1370d65e9e75729dde24fc0e17040e268ed7d5834e82a8,Spanish,ca,male,sixties,ca_central,3,5
id00130,5e0b1d7e043915ebf9e51bfd0f95fa42a9b15bc48e3f615fc8ec11acacc9bf52c385d9d0fdfb57c7a0e6724c90ba340794bd9ebf624a3f722a4d5f88ff07f1e3,Spanish,es,male,twenties,es_chileno,3,184
id00189,e6e201567658de6ad32146eb984815a7dc1dad41c66d8cf0f0043688eb8e3e6183451717c74760457bb13f617f79659820dc6485d90b7eef11b2a9d3f098862d,Spanish,es,male,twenties,es_andino,3,131
id00777,ad5fba31db25bda2538405a85974b89d25bc32d4f19c1538eeea06e4e15a35be6236406bc8f2ea30d4dc3678eed44e18d352cd11ca106a32fd81eb512a898251,Spanish,ca,male,fourties,ca_central,3,15
id00749,9f1f97d4ae1862b924207b6724ed12c12a82f4cfd023af248cf8c4cb0346554c681f0c2a21c6d26b53cd6372c8f23e4d3ec427e894e26c2153ef11bed2a7223c,Spanish,es,male,twenties,es_caribe,3,15
id00173,1da2251fc0fe5e6f5f084e64e550bd4ecc8b5225a46adab063d2d79910c5983b2b82d4e68501a8a8df49eeb3d5b3cb601aefd6406ec2552cf1053b1bf085aa3e,Spanish,ba,male,fifties,ba_mendebalekoa,3,141
id00191,99e16d98b46ade84217c23fe9f06b3b5620f34213ee52947f839dd035fb1a5c5488655dfa608d2bdee46b3ad80bfc97722d794ccd13fcf42d94f74aded37fe43,Spanish,"es,ba",male,thirties,es_nortepeninsular,3,129
id00937,e237e08e690878fcd127db0bc4d3398bd17a044ed159e9a4147e820f104aa64e2d6371ea5277ba03348af8d51ac871c3902a92a5c091e0366ba0616bee6b399b,Spanish,ca,male,fifties,ca_valencian,3,10
id00155,040b878fb0c96e8113f86fbcbf4fa736bc7a786060f1663df680041c54d3f666a5fc64c54b0c990c11d56d321c8c943e6828c2f1e85c0675f3982a5e43859db9,Spanish,ca,male,fourties,ca_central,3,154
id00760,ed478117295c52f007c0eb7f42d7049cd0c20fdbb3e35eb96f23bd2a129d54ca4fc1eb93fb092f74c12a7b35e036112ec0da43e951aa4752325e9d38cd5fba8d,Spanish,ca,male,fourties,ca_central,3,15
id00151,594ba251ff19c5eed4b958336b683323c2c25c3a5bdc8845c0b80ed40128deb76b8fbb6639841159ecc8600f5ccb59887b698449c626d65ffaa65574de6868a4,Spanish,ca,male,fourties,ca_northwestern,3,162
id00569,63d0217020361762c00505361f41be7a9c5c51a4e741cccf0466f95db2e6d3dbf00286023f84c7110bb07a47fb4ccd262cb9936ecb8f59e288d0488199b0114a,Spanish,ca,male,fourties,ca_central,3,24
id00800,5689148f6b003f2601728f0595457373941e7529ab6bbf319f9f8bc7d13ea9af0e9e35cd8102b294c4c056eb049f7e550ce0b25fc242482cf4cb91f1e6091733,Spanish,ca,male,thirties,ca_central,3,14
id01299,cebc7b8aca67f3a3a33f13f79666d908eb01fc4ba168dcc656b2609530089e6733c06e7f98602e45bc075f8da269b27071d8a6656faa491ac523bc2f80568f74,Spanish,ca,male,twenties,ca_valencian,3,4
id01368,e45e1aca5645491b2bd1c17705e7337af419f68c3f7fe8f2cdd36f7eafe206b7cfafbda3ca93faaf3388a0094ff68ac62903787b6e8ccaec2cb174eab1ab86c0,Spanish,ba,male,twenties,ba_erdialdekoa_nafarra,3,3
id00860,734ddf0446a1434c1c8fa312534f8d02b0da204fef3a5291fa2969906a4eccf5d4685989bb0000b31a615fe3b99f1b1b48ed61b1ee8baf1b8af6ea9c135e28e4,Spanish,es,male,twenties,es_caribe,3,11
id00866,0bb266819196041ba89761da407fc207703db7e262e6caeb218a9982299794bdeab39afe58c4d6706976982958f4305160089fee0d77c11452ae8d82ed0e967a,Spanish,ba,male,fifties,ba_erdialdekoa_nafarra,3,11
id00158,3158f74e3187168a5350ad254ef12445ef1aaf77cfd2e7621a08453ca48922eb3d2a5106942aa9613cb28f62badad90edd0dfc05ce1516e02215c3e75f450a31,Spanish,es,male,twenties,es_rioplatense,3,151
id00023,df52eb2c24a6c35b977a1d0fab336ab5c21cd84f78f685d5f0bea9ebaa7c078c0ca69717455e29f17bcd9282a1af9cbbe2d3e608c62cecf868419da081e2d810,Spanish,"es,ca",male,twenties,nan,2,661
id00813,1be00ecec19946649eac01d00a7b92713290db8a22cbf5efe56869dfa13b72acc2baeaf172c9ca4216ea990eb7fa679dc31c806085c08c33d04c8d931bc71141,Spanish,ca,male,thirties,ca_central,3,14
id00085,a814d70c7f12bec48464ad660b87ace00f275c58cb12332d1f6a078ce008ba8851448c28c8c79a6d30ee010133bd052c8878e792af29e4bbc6a738b9ed345399,Spanish,ba,male,twenties,ba_mendebalekoa,3,252
id00084,82a4ede88e071073ee360ea2670c19e25e291a5ec6b43819905bdd668afb90bcdfc12ad450ec1487761f2113becf346fe73a71714c8eedece2ec357b1b51437b,Spanish,"es,ca",male,thirties,es_nortepeninsular,3,257
id00557,ff15532af8317c9f8fa323f9f443987542c55edbaea90767b107ed5337bba065762911ad98fdb532ee6ea65ce6a753859a75a61a9a23fb0dcaa49b22fa152924,Spanish,ba,male,teens,ba_erdialdekoa_nafarra,3,25
id00283,aa761830c894f1ac71ea49b75df056a64d539b16390086066dc5b41ac86f4e1abeadb3028f32552c9e3855f9669cb70314c16ad68e19b7ff6aa6b556e8fba962,Spanish,ca,male,fourties,ca_northwestern,3,75
id01234,6231a1961a922336cea01b8848fb1d2b3d35df72d2c6fb0d0d3f1f6e37b69801fde517cf8990e2c87aa2e8cad67d50eb975bf4cb4e8cf77cfc7fa1d7875e84d0,Spanish,es,male,teens,es_centrosurpeninsular,3,5
id00853,d830000d74b35cff0ec6f7586df8e0034936a73396e34c8df0a3ab842f82ffc941ad8369d61ac8fff8adce7ba486a1333c96b8ac9568fbff8220343cab892985,Spanish,ca,male,fifties,ca_central,3,12
id01078,867250319fb7ba1ee25a2d5748469a06c01b1df4ec62f54cb08a92ee120c22911b96fe7e375de2b48d34a9de277ec47f03602008ffeb612a89aa068f2fa391ef,Spanish,ca,male,fourties,ca_central,3,8
id01020,95f7d42ca4699bf0c5497841befb1da1619f215a60cf71bcc0187399f26dcc8d98611f5b2328dbe81758ed93c8af54da475ebde576a113bc798b94eb1db0fa32,Spanish,ca,male,fifties,ca_central,3,9
id00302,f51e055e79f4561b6ac07497c314af455607daaf2702dce6615d3523d027689d3d83f58f04e6110a6e3a4f2515f641f1ac62420397bc9b8c1c94c7206a0ad720,Spanish,ca,male,thirties,ca_central,3,67
id01332,35e1a9fc7f8ffcb4dec6d62ccc251c249a5a9d5efd0309dae5b155164cf7ba8458b42ea2c9d8a76b04604e1f259871c75ff4e72719de9adf31ff045c766b77c8,Spanish,es,male,thirties,es_rioplatense,3,4
id00948,90f94a074d4aa78a6f9e5bb894eeb0ef69d875f8b31271c59aa40e8bbae3f34968079484897b61d987dca0f435b3a6c18482dd2c2537fa1f261e1d076ae11be1,Spanish,ca,male,sixties,ca_central,3,10
id00301,86acfe971a558c4dbeabf25abe9236b04e0490597e1596a8bf8ce7d43ea2beecf4267c2cbcb8eac90a6e0c0fbe08c1e3b9197cd8abd9d6971e828d135aadc55b,Spanish,ca,male,seventies,ca_central,3,67
id00976,32bd869fc6d3762a9fb703474fcc5ac9f3d7ddbe314773baeb47e3026ef9321a1d00e8a08e9fc56feeb96826607f9a75cc22e5cbb0b629662e01ba9a02f57721,Spanish,es,male,thirties,es_chileno,3,10
id01129,a8f5890836ee9f77fcddfe5524dc78b0be1ad71c260e0c601544c0ec61adbfc2df54af7248808af16be4e8478253c9d7913417d8466b13c8302451c8e048296f,Spanish,es,male,thirties,es_andino,3,6
id00989,04a502d8dcce4acb081e6ab7968295e24be35bb8021e42a401bb728394c14c7201e16a7c9b36508aced3fa353c5c1c21e6208d169f71d9d47488c13e9d85b2f5,Spanish,ca,male,fourties,ca_balearic,3,10
id00445,d360fc9bd6d585bedf525d585323c1577845d9c7610c492f6ca0b02f025f566ba54014467a475f838661e442b6a838dc9073056e7239ed7759109de86c962fcc,Spanish,ca,male,thirties,ca_central,3,35
id00680,428c12df191f688277c0883aad8b3028a076e8afe50de21a49676b8fdb6d585505b20ef73cfea22fd06dd64d7eac158b950fc83486d86ef79c27d19a2f3cf940,Spanish,"es,ba",male,twenties,nan,2,19
id00568,71e786a31abbc54f34bf9457089fba4484928688ea8f4f6bca0747d8e058f4c5f62b32a4c8e9573df3c6c9086a7a04aeb2181bae9a38786c2c228801a7b8eeac,Spanish,ba,male,thirties,ba_erdialdekoa_nafarra,3,24
id00879,cd0394c291e581de9dcef094090cbf40c86296652877122ab52f6a8762b7d3ab8139cb738253e911b9c6261bab1ad158752005d273ebbcecc1d3447696e97452,Spanish,ca,male,fifties,ca_balearic,3,10
id00030,6308a0cc932d303ef95225506628ff28f6a2678af7c5cf1acd11150ac70033514436bf180178fca55f80b54ab1d04b5fff2d27986ca12e0dd4ca82173ab96a57,Spanish,es,male,fourties,es_nortepeninsular,3,557
id00007,93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577,Spanish,es,male,fourties,es_andino,3,1755
id00642,50ff2bbd683e97633cc67920eb2cb67579a98fc74ace1a1ab2fbc67233b83b823cdbc5117185417da0e712d3c863c87d245a8c3bc4651938c2e1c0f9a2590b54,Spanish,es,male,twenties,es_americacentral,3,20
id00444,4746c2bcd9f9755d93dedaf7a442aa42bf24187e4d4d7146b77703e5388973fdb3a4c77a0fe59fcb69678a6030fa2d9148d12eccd3cf220457f27208d70e642c,Spanish,ca,male,thirties,ca_central,3,35
id00973,509622c3306a6b76118a059c8a1fcb724beeab7b1a510e32f7566552b38bc9a387c19215799540921b43360878ee3797b7e4ec1d1d65edb2b30bade9d05e9ec1,Spanish,ca,male,thirties,ca_central,3,10
id00732,fec8a52708f0b527a0f2a0cf678a3ea5fae21feffc9c8a570df10ffcb875076aff148c3ea79640214074aacf4725e9de867c6c78d4b40e8d4a45bf829717b4e3,Spanish,ca,male,twenties,ca_central,3,16
id00646,823410dbf1cdab37e9011c1b142c1ad22e45030ba95877eb3bdfcdd2542b31dbda71901610fd0ba8b4bca50af14e1cdd781064217405aaa0b2683704ea362e93,Spanish,ca,male,thirties,ca_central,3,20
id00385,0045ba955e78fb9c6e336def3de40ac926cd3e3d9dde2714405263f5c01f8bae623a862252c1e02e0311180f688249f0027eae43ae807f661af6589989578bc6,Spanish,ba,male,thirties,ba_erdialdekoa_nafarra,3,47
id01310,b10daa299999ae3bda4f42758d65e449df30110106f8992c98b1386dcd660d315623f9fc9d5458fc465ea78398865aeeefa45496db6b0ec49bba3fa7d4188a7b,Spanish,ca,male,fifties,ca_central,3,4
id00704,eaee5541e908b48e871cb97f594de0a51bd07352bd5b06c97186f151d95ac19dfb6c4766f7aa67e225c53d25e7c49d5b6dd91bb2a6035c30e8ab1a7e994679f6,Spanish,ca,male,teens,ca_central,3,18
id01290,41481db6f2fa7e4f10d23138497c3585914e9e1a3676f096edc74743c65c65aaa3c65e95a83d35b9d28dc64c77bf6af767f6c07e20594e2a9631d4ad512cf1b6,Spanish,es,male,twenties,es_chileno,3,5
id00549,c031a4826b207f6f215e431cd4fe8ec3d3d611e9ec328c69efa6ee3c2278271c48881101375df4890fda6e40f5730ed3b3ba316098722a01564a1cc228320e41,Spanish,ca,male,fourties,ca_central,3,25
id00842,71cf0e0e8a487337fe19c3e1cd278f0ef51547d7317f0e460cbb8053009eb37b998a053db5fb2aa724941e851c0df8c207a207fbc2699380e25dbc4874805bad,Spanish,ca,male,fourties,ca_northwestern,3,13
id00019,e249989b0c397ac03583594a3911c9e9222ccce620921170bb39b8ab6fdaf136b164f3c9fcd8b4f750fc469c9cd69f144c2ca2dd918fcb778148fbf9751a869b,Spanish,ca,male,fifties,ca_central,3,914
