id_user,hash_user,language_l1,language_l2,gender,age,accent,n_sensitive,n_sample
id01971,fb93f258ff3c8f9dc8f561e86ac9857dd1c0b5280085fa75c1b2d43371b4f531631c023bedece14993f09ae8561f004fbf54769b5fe880ef04eb213ed9949de7,English,en,male,twenties,nan,2,36
id04961,880c32bacea5abc0fc2842d15e1cfd76bc58e5f227a570480efc26cfb484521a8776924de831267b160a888bf17b874382fc2c9d3775f41e199513fd46d459a0,English,en,male,thirties,australia,3,9
id06619,ee001791742c137547f9f90d8dc9258381292b4d7a5e0d5e45eb3c111e9468ea6460d5da1bffdf16bff0d201346b5a7ed20a526bb90fa2ccafa581404ecfeb89,English,en,male,fourties,england,3,4
id03307,337eee2a22b2ec07cf32cc108bddf457677ce1df41e40e8b9a3b783f443e7c43374c1e512aff46d5b80a2d0f0fc6233eded30811b1b0b881ce04fbee2db68252,English,en,male,thirties,us,3,18
id02423,2cc3b10854b9346d86d78763921319b1305b6d45a60c69a2e5b5f8d7afb9a676adba6617d021811dce1a5c02ae063541b07d8233266f7a337eb84369914578c7,English,en,male,twenties,african,3,28
id02960,fa233df8480ce7104afeaced742de87f79df89e6d100d6738781e5a9f4d8f39ed01f456830caaa4c98a6d7d61799bb7ef01efedb6ee2afd6b7a3b6ea13e5b4ba,English,en,male,teens,nan,2,21
id04085,9ee93738098e1e8870de84d144a74fb4001ff8bf7ed216569af2aea8cccddae2ec3823da783e3655fee4dc05dc3586426daba0e785a0229b8b8eeb82fbf12c03,English,en,male,twenties,nan,2,12
id06217,29310f37ce649747d9fc76521a8954212f60ee93df9a78fe32a68c362ed50a35690487ef152983d20599f92fffe40a4ccbd664be3673412cdad7792c970a5647,English,en,male,thirties,england,3,5
id00860,4d5dfc40220dd1436e17ad5feb4194fe92dab4169b971429901533382595f1f9d8d03c43812ea55509815dc46296d93ad616a609a1a21f7960fd043e1a3b64cf,English,en,male,twenties,us,3,90
id04846,e5534c3ff1e2bb38d491a739eaf02164a1c47225921ee7e6b6536238859ef7d3e3708d227d870692ad158803567ce1953b1c03f0c1491a31776f2f8163505805,English,en,male,thirties,us,3,9
id01530,57703d2538938cf3b5727f83fd02b706975e30a35c3bc7cdb1b7cb7f2da6b90c5cdde7d73981caea63e4f2570a156cf7f6d660373b7b5f9aea632dcd031b039e,English,en,male,twenties,us,3,48
id00157,e0e4f2ecc07153b5068875105fb1ea9e25f3fb4d31d73f4431220ab500e1e090e302bc6d589a98d4df3bde6f53af4044d807b66cfad2abe0eb40094377caa70b,English,en,male,fifties,canada,3,332
id03501,22a240357f845de2d39e8ae78fd19ffe8a6ca41d03255b46714d1e8ffae5f96b5cd6c4bdc85d5604a030527e8e588de3961c60be6157692b1b474371f1c1e4a4,English,en,male,teens,us,3,16
id02022,07d156d3f6b5c3b73df12610a07b6a2c3451fd708e49e413ba7fd7d17b6555c41193e6d3a3c283f2238c8d448a20031858bac0f7358bc5e4248b4c4bfa24a9f8,English,en,male,twenties,indian,3,35
id05227,5de0980bbf0c473fcbab727671184d1c18602b0b50072ad112a0d4c9cfce157e98eacb733c748c0a582d8faa9dfadc2bbe4f663ae3afe2c9aa24cb93406f994c,English,en,male,twenties,other,3,8
id04575,c0e105d2d807438618ef43979dfd2a7619e0c14f60e669f8e4216befb87ea6af366925f7c6a34ab3f5241ca384d348eaece41ef7827405a7197a7d1c337a2a16,English,en,male,twenties,nan,2,10
id05631,2ba15299f0228017d1d4a5085a0376b6a7f3dc3d93eac0cd0a5116e982447387d27e5081c78ac25d9762700f2bff16a9c30323c2f0db15d9eeca96321463708f,English,en,male,twenties,england,3,6
id01529,498e1a1048c47d499ae65e029528338a8e7aa2a95c87ba8c37b2d0d608d3cbeadb531170023c3dd4023cbce05d223355de9b7a6afacd2411c44812e051cde103,English,en,male,twenties,england,3,48
id00727,3c660bcd40db4b21f9fbf50a29941675bdcc659f4a4d91d8ec1c8a523a59dd7fe12b3b1dd63f9a8f17d41abda8880f143a4a769dd032a0008b663d692db70944,English,en,male,thirties,philippines,3,103
id02365,a0a87b7db814cc575d898d24842c0360414bf4155151d2dc7686f7ffd0f994156a80c2c3433dc2ec1b16faec9af833a5f7fa85019aa319025549e8eecb5d0c68,English,en,male,seventies,us,3,29
id04128,9582967efbfcf175c2382e7b3984ac9d00442995a8bc6f219602a2118840bb9be914c7aa66438a970672ce81e7783be1917ec6d0a09c5784bb7fbd345caab513,English,en,male,thirties,england,3,12
id00705,99eff2a26dd921ba0702130d8ba09ba245538852f2b45112a6bc394bbd2a99b4ae826748a9df907ce7ead060ee31daa4b19c9a7b271f25e7a3e66017464a5893,English,en,male,twenties,us,3,104
id02176,e91200110a6a0e2b93ea5693f8947837802a43b508aa53a2e6490a2fba6d5db8e1b2527a18bc2c252e7232d3e51783ade53c0b5f85952ef84bca70be11e8724d,English,en,male,twenties,nan,2,31
id01098,ae7cfde2b85c453d97432078df590f429563b153d1823ce839db01c2971f04a45dfa1d1749fc6a5a9bd3f743a9312a6cd6dcd22775cfcab9f5c0186b4d23917f,English,en,male,twenties,us,3,68
id07434,af61749ea2f135d1e6c41e6836be67c456d7edcae33d0179df1954ba703df6e3f5fd8cbe4a124dd23fcb5dc512ad7867d98273d54801bafa38b61c990503fc58,English,en,male,twenties,nan,2,2
id01760,e62eb5fab59fc34e14c01540eb34a5ada303843e16c6a5139770155a3d2bf8722a6cb67c55e3a8f0d6a8e162a8ee0d83dbd98a16d65498f2ad33d8fb1a394127,English,en,male,fifties,african,3,41
id05752,f41f4e9716bb289b589f9937e2efcab82a86b612158f8dd27d61a625a7271c8d49a491caa1cfec42c28e46a9a0d8c7f1638c83aef8f012d60b5210a2658fec54,English,en,male,twenties,african,3,6
id06189,2137d13e3c8a02847c04829b6db6c3eb23769c8cdb68f3bff15a48629f8df1368f93adef78b8ff21eea42b25b7e7f5454ee6a8a4f43c1bb29419a7be784df820,English,en,male,twenties,indian,3,5
id03193,a276d05b48e44203effb6ba759112d9131f5db0a531398fb6267464334f5f1e12d1921a756f98104c88feb9623d591c00556d576a091a333828981d91e715d36,English,en,male,twenties,nan,2,18
id02692,1e00130826e0bce4658495efd7ff55fe8699d3353117f86cec0e344688ca716593247a92e87f5e424b8a20b55cb487d2162032ea90cf86901b765ab89cf3251e,English,en,male,teens,us,3,24
id02939,f137b8fcec3b281c1db8c70e4f6e279ab02c97a78fa7826ec295de94b149d3868bb338ab37253add0129c4642ee411cf70935eb711ba8f63631824d24f951977,English,en,male,fifties,nan,2,21
id04828,eeb442ce8ae7e272b69866ee62ce733e1ecf9bb721fca69bf7d42623bd4ecb1fd6a558a2611bed921f19ec2856431af2d333cb0cb288033130b5741c4c4be77e,English,en,male,fourties,african,3,9
id00916,4779be1c6beb90f5a6341ef5655c2c3a670a764c9c067600de821c89d5f452973f1853d1ad04425d6e465ba18791014dcd03298bbd7ef48b18af21743ab0bd9e,English,en,male,twenties,nan,2,84
id05046,14d4dd9ef47e03c6a084f27261faaa4f8f067f1d3892fae310f620f913d96b5209d3580bbfd791ac4804b7b538422803d083641ebc0435722e01b15acecee30e,English,en,male,teens,us,3,8
id03803,96274f1b5b569816591f52eb275b387074aa0fa6477fa8786c2396f6bb4035e1343f7b5a8c58dfa26a1300f89bc0c650467410300d4303aa352a9c753f9bf293,English,en,male,thirties,african,3,14
id00874,7ccad349383b47222f2230cf7524005547f3c628274df82c88cc0f7b187478734bc5593a83766746d655fea3577cf4bb3f421834e7fdb85a690ee56b48b07c98,English,en,male,teens,nan,2,89
id06047,3654a15bdbc5d01c0ce109853ef2f31823710c4ccf053b92aa63e36b39f236fa846f1d9599352b9da7505a75afa2f8c7f34caf64dcb627a0710d145aa2eb2428,English,en,male,fourties,other,3,5
id02243,b90a46ec92a35e623dcd7239ad14c92de576896549daeb0cf4d24611881b6a430699a328c92ad600bce61aecfa673e7b03d9312d6f7b7d966c44076fbf66472d,English,en,male,twenties,nan,2,30
id00771,a2da37af1f2af5d6ea2eb249c006be5eccfaf3ccf5044b86adcb20f66452eddd154af303c0275121fa78381334099447eed07d213b2bf29cd1961a02667f8a03,English,en,male,twenties,us,3,99
id06279,8b566036f33e2087db88d3a00c6c93fec3a9f46a13ab2bbf8b7cdbf7932537f8e77c0c1bc2757fe4a70db8568377a9d3df9b11b355516d5538319f67104a9d96,English,en,male,thirties,malaysia,3,5
id07326,b43547d96fe0660dd0f5c284b4b41fa8460e264d1023ae7cf441cad5162bb2edace61bda73da16ca1470debdbe157f1efa9b55dfb1e4e6adf16f4c193b797eb1,English,en,male,twenties,indian,3,2
id03512,4983e16529663aa03ab3dccc299a138800e5fba7937d9552ec872d82cf4f1b45992d83161172818d24fe2f05edf08387a4852e057946cd90f20cb8047dca5eaa,English,en,male,thirties,nan,2,16
id02950,6a03da8d1c4fa3f2f66ddd065ff3f9ea601080f988dabf81365033be0fd44e1bac2db8f3c60dad56939701e389943e375932505e09054f89e60da9351aa61ca8,English,en,male,teens,nan,2,21
id03085,a68542619ec73e7cdb82a175286c6be4e7c7fe7f1ac5fadd252b3799a58b83855956ec27ab66566e9725abeb802195625e5f6d7c0adb7932aceb2eb6c90cd8a7,English,en,male,fourties,us,3,20
id05580,b69a28dd7c36b8392e4fd0a11ab776ab1b0e4b20bed14ad82056eca5465787f48687dbdde93b9d1b1e521cba58c042899302a77dc689f922b9e6ac58ed6ab8b6,English,en,male,fifties,england,3,6
id00644,ae83245d4d7589c7394593321377acd982b54ca75b07babac6623bfc8d200a7b8d5d73a70c001cd4cfd993fa57d0b83978004662bd6cf0f605f6135925ca01a8,English,en,male,thirties,nan,2,112
id06528,bf37eceef80106191ed81af8043b17664f2f054fb1c1732dcff61929759963ae39162db38c068961324fb05c391069fa899d1dd74a6f3e3c4363e45245ffa883,English,en,male,twenties,nan,2,4
id00408,ae13a4a776cf3019e7003e952cb2def0333cc044ddab4e84c2d9e900baad18d586fac6fbd80404141c91b0accd3bab1dd663aa83b10a7de6ca3a1064e1a8a39e,English,en,male,fifties,us,3,168
id06544,394cb130abe18ac44a3126dc21df5e09fde9cbd2133b198ad06eb31b65b37885ffe13f297a51759084940ddaad5a230bc2d6c23b9ac7c817e6c6578ea14cf646,English,en,male,thirties,us,3,4
id02552,d822b55137e8df28166fbd5309f715d2e05844a93674582c9dd6d7760fc83ba2a7aeff7d43b64664702621ff2c36a7f56e008a7e0de7b1804ee8f36ebc32aa20,English,en,male,twenties,nan,2,26
id00347,10acf371ccf4a2299080ff0f28c060766214fff9d2f943bc691fc28bfc63ff18dc463531ae230e4ecb564f564aef4d3a4f64fdffc843c01846a72bacb10540cb,English,en,male,thirties,us,3,190
id06538,ff987cabf3cac9493e1fe47b667a805f458b21ebdbbaf8380d62356f956578a696bfc030fc8e2738112637acee1d7bebae0ce7da3fcd334111e4fc65b1d568f3,English,en,male,thirties,nan,2,4
id03764,f87f571b0e8458655816834710e6223cc65743114debfb58858573ff929e6ef03f7eb323bbb979926b5889fdfcd68adb73620d8012f4f1becb70a2f832e145c2,English,en,male,twenties,us,3,14
id01717,fc34bc9a7b793e3e8996713b3a5cb9c352e9558352f2e75007bac75275a8975d8e7bcafe972e2ae9171e749ca007c7da597eceb4016abe15e0cac04e774ab3ed,English,en,male,thirties,nan,2,43
id02548,75d7963fe2bd518e46f728e2c1d0c0db317ef180516aa2c009737fee28420ca4d8a45288e50ede03623771df932a1d4bea858606a426f47764dd6554189e0d76,English,en,male,twenties,newzealand,3,26
id01937,686cd3e8e4116ace20f8ff6b97f180d549f8ade44b0fa6e49469647b4897f96b543a7569db1b66a6afd505893963a04f7d2440009493cbc3d7d5718d79558010,English,en,male,fifties,england,3,36
id03149,8b24dc46b31b536a7378946d49750740b88466763f7cceba375e280d672b65566b6a48097b35a55e71b6a9b14d0f5231411d9a17d8bfd1e9f05ff7eb8e17ca65,English,en,male,thirties,england,3,19
id06715,c037d55d5dae717f48a451d48e1c7acbd9b12021251629e8a765cd7f6c49f4d9c774db409803495afdba20a36b572205234ed5fbc2a0e0416bb7c59314fadd32,English,en,male,teens,us,3,3
id05844,a6498f6071ea0b85fd50002db48e4e3609cd91465b9b9aa840d3b16aafddde64a72134e9cc277e965e972d4c3b27e138f12cf55fe245fd87bbe3b1d934db3bce,English,en,male,twenties,nan,2,5
id04156,e2e8397fd4874e9006b5bfa2dbc627cacb178a9e2757d592e2c2de6f66fc318e3d55cdb2fb74a7dead6819c0c408ada722a5ec5064fa96e91d911908ccde913f,English,en,male,twenties,canada,3,12
id04684,a449f56442bd01a0cb3495d35b631ecc2cd69fc5b683c09c91916751a9bfca9497bab71675278cac1ef37db39226d0e468ef3a9ccff5fe8aaa8347a2404815b1,English,en,male,thirties,us,3,9
id05093,14b122657322f866f111c7e5890649709ceb628df9fc872db9dfbf7c9867e09f267ec162d5a0556feb321901173536fc08a0fc936d540a98dc63c69b44c1aae7,English,en,male,teens,nan,2,8
id03974,42652ae43caaa6d6e28c5d2f7c6e2d7a5a4a23d4c0aa8ca5fc7ac9930b53efe417ff59c8dc385eae231efeaeda3306a607429610a1ceb2ac2f6a1ba8d22441e3,English,en,male,twenties,nan,2,13
id07334,eeb66e5eccdd3ca2d071c52fb79d0af65d5987382bff9a7f2894b0a6657c2f57da3459a729783ebb22ba4b4d966ef44755f098e6dfb6e0198d34490b845308af,English,en,male,twenties,indian,3,2
id07340,b7d5d1d8e430b927f2d8da33d6420f86c374da1d4995ee105ff2c446578e69a18cefdcee5be67f79b8f635667666b4395234f688eadc7289ebccd1383632d7cc,English,en,male,fifties,newzealand,3,2
id01194,87034f50ce06537e3e40f2f8cd8eef7f2b1d19db49cdc8577f7f9c8dc831bece23bb9471bc0494bd18be0f2c3d9cb313a3c368b28ab08683a9b3ae2ee72a911c,English,en,male,thirties,us,3,62
id06010,8f3c64ea471d4e6fb07b7ed37ea9e5bb24b7997d371ada294297d13888e2ab858e256e75252995e97db2ea5fecc8ea14901bfe898254a0c19d4e5eeeab20f9b5,English,en,male,thirties,canada,3,5
id07304,7dad1848600ec1c0f3c00de98656c09521b074cd0ed12c3b0cb7001f8d2d619cf5c5ab09e1e1d260702c0d0f704e8b1c98d2ae35cf0a78cdc4a0cb8bdd70c218,English,en,male,thirties,indian,3,2
id00378,f63788aefc20610b6d9b39191edcbbc8b45c187a3ff052a6868df76afb080900855a8329dec59665d3b6851630719bcb2ca5fce60ece06741abeb2fe4f184269,English,en,male,twenties,us,3,176
id04328,7d0320723dbb30a03c4ca7e4c056eb54bd60d263f9283ed87bf9c26213e52f095b8453cae32966ceb8610033be62ae2436b1a8bf0e5b63f901077b94a95a5a9d,English,en,male,fourties,us,3,11
id02907,69870b8746009b87e2b6d6988ad867ae6086030430d6b284fc5f9682a7870f5baf9840d1d9a1439c94edacabb279285ac7565a8311b4505db2531145cce99d5a,English,en,male,twenties,nan,2,21
id00382,15bea30589e107ba836c75690a0c461966b2a35e5a730beec446199ada08a7818096b936c7a4cbe828eb459a72a11c1745ee7eb534dbe5543508318dc048f256,English,en,male,thirties,england,3,175
id00089,b1458b769af8fc8254b5dfe6ec1188f2b495edc6e345ad3e95d6239c86658baff929458bbb57f034b642a3b024cede80fff1623360a531afc77f11a847bc0edd,English,en,male,twenties,us,3,492
id05612,e9bac2f91417c7a0b9e738715e395202d712e1bb12e7e34ce05c35544de56123206fcb62846e6b0b06d10fb84b94bd844c2a2451baa5e002b78b96eb3c89e76d,English,en,male,thirties,england,3,6
id00935,693b417c2124059018bf90709c0d81ff0ba8056582d181c4a59a286c66a9890a7c48c3d1e165ecbee555e3722407d43eb857ae96cd8bdc8100c49c881b157e49,English,en,male,teens,nan,2,83
id02028,d9af1609d152069c778cb51053ee19b4301b1a54a37f2d308fb42ff6d96a309fab3ec1ca7b137ed23e67d4d6128bfaa34dd8af0acaa7f911ce2153ed87547ea9,English,en,male,thirties,nan,2,35
id03148,439a57d3d2a6ef21b29f587e93700329c83b32321363a87a64cd8c1e0bc62ef7a86630a413789873aeab978748d2cab96bb7f6f855e0b69608dde9a3fe70d2de,English,en,male,thirties,england,3,19
id03945,72b6d7023cb906e4b18172aea117db0dde7a665a604544a346a07d145ecb4d919f5b73c0ad98eacd602f5475ff81238d2773ef6bab19453d0fd1b4ce4ec15f3b,English,en,male,fourties,us,3,13
id04796,e0c344eb105f7c06c7fb034e3ac4a37ccd484855e9e6edfa33ef9be8af1ce5c3f41697ed76dc9e915e21afaa40e63d3981286948a3cd5c505cf91140044741a3,English,en,male,twenties,nan,2,9
id01904,38d3bc9c33d2f5894b8d472b01cdfe8d8d1b409c9eb7875d6d1264edef46ff8d131df988169312d1e2f3609ddf89504f6a83a6317694c0e2c0f2c1e2556fafa1,English,en,male,teens,nan,2,37
id02756,be657e789e9c81dd6ebd54f2bd975ca1f1c22550e848889d98d425c64a708b6f2c066d1d7b265e6d7379504a924eca29d018255aa42dcddf51ace7899337ad87,English,en,male,fifties,england,3,23
id00193,0e53ce7f00983f4f8d2e5b1c2d80add2bed39b09751d6d15f490456bdaa9b7310f6a86136331d5ebb804c00f4aa509a7235d37d21f34c2d1e79bdc85f261f873,English,en,male,thirties,us,3,293
id00959,6ae44e206613fb6afc330002553d5cc289acf7d36c8a084f1be5b1b075eb9bf68cb54a9851408087c5c08daa55de3e767d128c9806564d2928aff7636bb9a5f1,English,en,male,thirties,nan,2,79
id03657,2fd972f513c3531e19dc1c43fc0d7d35435e69017f32d83cbb3e9ad6d2d8b5cb1a770771b801744c38fa40a55849e395926e260d1ae0d33769e20c1a10503b96,English,en,male,twenties,african,3,15
id06741,2d709cc6fd6ffbd90b5cfdcc0026990a920ed20a158fd74f389b99e6a94d30757d00b4d31cc2e52347fa7346880e0925dae2e3e0255a5445fde206603c7daa43,English,en,male,twenties,indian,3,3
id02162,1a970fd0fa06d76396c6d9b8536a03ff5dfaf2a6e7734c31cae5e0ce48e643a7bcbde3044d72adead891c938a1363c6e74ca303e6a6360e57308705cea6bd724,English,en,male,thirties,us,3,32
id07544,0a2d1837cef5981e815d0cabaa241a486e4b6441eaf3df50ada57bca357d4e5e0cac6d9ba5bb31fed84c7dd01ed6c696d8a0016debe56686125c3a3b7432f559,English,en,male,twenties,england,3,2
